#Date Day Month Year Weekday Weeknum LeapYear
07/21/2012 21 7 2012 7 29 1
07/22/2012 22 7 2012 1 29 1
07/23/2012 23 7 2012 2 30 1
07/24/2012 24 7 2012 3 30 1
07/25/2012 25 7 2012 4 30 1
07/26/2012 26 7 2012 5 30 1
07/27/2012 27 7 2012 6 30 1
07/28/2012 28 7 2012 7 30 1
07/29/2012 29 7 2012 1 30 1
07/30/2012 30 7 2012 2 31 1
07/31/2012 31 7 2012 3 31 1
08/01/2012 1 8 2012 4 31 1
08/02/2012 2 8 2012 5 31 1
08/03/2012 3 8 2012 6 31 1
08/04/2012 4 8 2012 7 31 1
08/05/2012 5 8 2012 1 31 1
08/06/2012 6 8 2012 2 32 1
08/07/2012 7 8 2012 3 32 1
08/08/2012 8 8 2012 4 32 1
08/09/2012 9 8 2012 5 32 1
08/10/2012 10 8 2012 6 32 1
08/11/2012 11 8 2012 7 32 1
08/12/2012 12 8 2012 1 32 1
08/13/2012 13 8 2012 2 33 1
08/14/2012 14 8 2012 3 33 1
08/15/2012 15 8 2012 4 33 1
08/16/2012 16 8 2012 5 33 1
08/17/2012 17 8 2012 6 33 1
08/18/2012 18 8 2012 7 33 1
08/19/2012 19 8 2012 1 33 1
08/20/2012 20 8 2012 2 34 1
08/21/2012 21 8 2012 3 34 1
08/22/2012 22 8 2012 4 34 1
08/23/2012 23 8 2012 5 34 1
08/24/2012 24 8 2012 6 34 1
08/25/2012 25 8 2012 7 34 1
08/26/2012 26 8 2012 1 34 1
08/27/2012 27 8 2012 2 35 1
08/28/2012 28 8 2012 3 35 1
08/29/2012 29 8 2012 4 35 1
08/30/2012 30 8 2012 5 35 1
08/31/2012 31 8 2012 6 35 1
09/01/2012 1 9 2012 7 35 1
09/02/2012 2 9 2012 1 35 1
09/03/2012 3 9 2012 2 36 1
09/04/2012 4 9 2012 3 36 1
09/05/2012 5 9 2012 4 36 1
09/06/2012 6 9 2012 5 36 1
09/07/2012 7 9 2012 6 36 1
09/08/2012 8 9 2012 7 36 1
09/09/2012 9 9 2012 1 36 1
09/10/2012 10 9 2012 2 37 1
09/11/2012 11 9 2012 3 37 1
09/12/2012 12 9 2012 4 37 1
09/13/2012 13 9 2012 5 37 1
09/14/2012 14 9 2012 6 37 1
09/15/2012 15 9 2012 7 37 1
09/16/2012 16 9 2012 1 37 1
09/17/2012 17 9 2012 2 38 1
09/18/2012 18 9 2012 3 38 1
09/19/2012 19 9 2012 4 38 1
09/20/2012 20 9 2012 5 38 1
09/21/2012 21 9 2012 6 38 1
09/22/2012 22 9 2012 7 38 1
09/23/2012 23 9 2012 1 38 1
09/24/2012 24 9 2012 2 39 1
09/25/2012 25 9 2012 3 39 1
09/26/2012 26 9 2012 4 39 1
09/27/2012 27 9 2012 5 39 1
09/28/2012 28 9 2012 6 39 1
09/29/2012 29 9 2012 7 39 1
09/30/2012 30 9 2012 1 39 1
10/01/2012 1 10 2012 2 40 1
10/02/2012 2 10 2012 3 40 1
10/03/2012 3 10 2012 4 40 1
10/04/2012 4 10 2012 5 40 1
10/05/2012 5 10 2012 6 40 1
10/06/2012 6 10 2012 7 40 1
10/07/2012 7 10 2012 1 40 1
10/08/2012 8 10 2012 2 41 1
10/09/2012 9 10 2012 3 41 1
10/10/2012 10 10 2012 4 41 1
10/11/2012 11 10 2012 5 41 1
10/12/2012 12 10 2012 6 41 1
10/13/2012 13 10 2012 7 41 1
10/14/2012 14 10 2012 1 41 1
10/15/2012 15 10 2012 2 42 1
10/16/2012 16 10 2012 3 42 1
10/17/2012 17 10 2012 4 42 1
10/18/2012 18 10 2012 5 42 1
10/19/2012 19 10 2012 6 42 1
10/20/2012 20 10 2012 7 42 1
10/21/2012 21 10 2012 1 42 1
10/22/2012 22 10 2012 2 43 1
10/23/2012 23 10 2012 3 43 1
10/24/2012 24 10 2012 4 43 1
10/25/2012 25 10 2012 5 43 1
10/26/2012 26 10 2012 6 43 1
10/27/2012 27 10 2012 7 43 1
10/28/2012 28 10 2012 1 43 1
10/29/2012 29 10 2012 2 44 1
10/30/2012 30 10 2012 3 44 1
10/31/2012 31 10 2012 4 44 1
11/01/2012 1 11 2012 5 44 1
11/02/2012 2 11 2012 6 44 1
11/03/2012 3 11 2012 7 44 1
11/04/2012 4 11 2012 1 44 1
11/05/2012 5 11 2012 2 45 1
11/06/2012 6 11 2012 3 45 1
11/07/2012 7 11 2012 4 45 1
11/08/2012 8 11 2012 5 45 1
11/09/2012 9 11 2012 6 45 1
11/10/2012 10 11 2012 7 45 1
11/11/2012 11 11 2012 1 45 1
11/12/2012 12 11 2012 2 46 1
11/13/2012 13 11 2012 3 46 1
11/14/2012 14 11 2012 4 46 1
11/15/2012 15 11 2012 5 46 1
11/16/2012 16 11 2012 6 46 1
11/17/2012 17 11 2012 7 46 1
11/18/2012 18 11 2012 1 46 1
11/19/2012 19 11 2012 2 47 1
11/20/2012 20 11 2012 3 47 1
11/21/2012 21 11 2012 4 47 1
11/22/2012 22 11 2012 5 47 1
11/23/2012 23 11 2012 6 47 1
11/24/2012 24 11 2012 7 47 1
11/25/2012 25 11 2012 1 47 1
11/26/2012 26 11 2012 2 48 1
11/27/2012 27 11 2012 3 48 1
11/28/2012 28 11 2012 4 48 1
11/29/2012 29 11 2012 5 48 1
11/30/2012 30 11 2012 6 48 1
12/01/2012 1 12 2012 7 48 1
12/02/2012 2 12 2012 1 48 1
12/03/2012 3 12 2012 2 49 1
12/04/2012 4 12 2012 3 49 1
12/05/2012 5 12 2012 4 49 1
12/06/2012 6 12 2012 5 49 1
12/07/2012 7 12 2012 6 49 1
12/08/2012 8 12 2012 7 49 1
12/09/2012 9 12 2012 1 49 1
12/10/2012 10 12 2012 2 50 1
12/11/2012 11 12 2012 3 50 1
12/12/2012 12 12 2012 4 50 1
12/13/2012 13 12 2012 5 50 1
12/14/2012 14 12 2012 6 50 1
12/15/2012 15 12 2012 7 50 1
12/16/2012 16 12 2012 1 50 1
12/17/2012 17 12 2012 2 51 1
12/18/2012 18 12 2012 3 51 1
12/19/2012 19 12 2012 4 51 1
12/20/2012 20 12 2012 5 51 1
12/21/2012 21 12 2012 6 51 1
12/22/2012 22 12 2012 7 51 1
12/23/2012 23 12 2012 1 51 1
12/24/2012 24 12 2012 2 52 1
12/25/2012 25 12 2012 3 52 1
12/26/2012 26 12 2012 4 52 1
12/27/2012 27 12 2012 5 52 1
12/28/2012 28 12 2012 6 52 1
12/29/2012 29 12 2012 7 52 1
12/30/2012 30 12 2012 1 52 1
12/31/2012 31 12 2012 2 53 1
01/01/2013 1 1 2013 3 53 0
01/02/2013 2 1 2013 4 53 0
01/03/2013 3 1 2013 5 53 0
01/04/2013 4 1 2013 6 53 0
01/05/2013 5 1 2013 7 53 0
01/06/2013 6 1 2013 1 53 0
01/07/2013 7 1 2013 2 1 0
01/08/2013 8 1 2013 3 1 0
01/09/2013 9 1 2013 4 1 0
01/10/2013 10 1 2013 5 1 0
01/11/2013 11 1 2013 6 1 0
01/12/2013 12 1 2013 7 1 0
01/13/2013 13 1 2013 1 1 0
01/14/2013 14 1 2013 2 2 0
01/15/2013 15 1 2013 3 2 0
01/16/2013 16 1 2013 4 2 0
01/17/2013 17 1 2013 5 2 0
01/18/2013 18 1 2013 6 2 0
01/19/2013 19 1 2013 7 2 0
01/20/2013 20 1 2013 1 2 0
01/21/2013 21 1 2013 2 3 0
01/22/2013 22 1 2013 3 3 0
01/23/2013 23 1 2013 4 3 0
01/24/2013 24 1 2013 5 3 0
01/25/2013 25 1 2013 6 3 0
01/26/2013 26 1 2013 7 3 0
01/27/2013 27 1 2013 1 3 0
01/28/2013 28 1 2013 2 4 0
01/29/2013 29 1 2013 3 4 0
01/30/2013 30 1 2013 4 4 0
01/31/2013 31 1 2013 5 4 0
02/01/2013 1 2 2013 6 4 0
02/02/2013 2 2 2013 7 4 0
02/03/2013 3 2 2013 1 4 0
02/04/2013 4 2 2013 2 5 0
02/05/2013 5 2 2013 3 5 0
02/06/2013 6 2 2013 4 5 0
02/07/2013 7 2 2013 5 5 0
02/08/2013 8 2 2013 6 5 0
02/09/2013 9 2 2013 7 5 0
02/10/2013 10 2 2013 1 5 0
02/11/2013 11 2 2013 2 6 0
02/12/2013 12 2 2013 3 6 0
02/13/2013 13 2 2013 4 6 0
02/14/2013 14 2 2013 5 6 0
02/15/2013 15 2 2013 6 6 0
02/16/2013 16 2 2013 7 6 0
02/17/2013 17 2 2013 1 6 0
02/18/2013 18 2 2013 2 7 0
02/19/2013 19 2 2013 3 7 0
02/20/2013 20 2 2013 4 7 0
02/21/2013 21 2 2013 5 7 0
02/22/2013 22 2 2013 6 7 0
02/23/2013 23 2 2013 7 7 0
02/24/2013 24 2 2013 1 7 0
02/25/2013 25 2 2013 2 8 0
02/26/2013 26 2 2013 3 8 0
02/27/2013 27 2 2013 4 8 0
02/28/2013 28 2 2013 5 8 0
03/01/2013 1 3 2013 6 8 0
03/02/2013 2 3 2013 7 8 0
03/03/2013 3 3 2013 1 8 0
03/04/2013 4 3 2013 2 9 0
03/05/2013 5 3 2013 3 9 0
03/06/2013 6 3 2013 4 9 0
03/07/2013 7 3 2013 5 9 0
03/08/2013 8 3 2013 6 9 0
03/09/2013 9 3 2013 7 9 0
03/10/2013 10 3 2013 1 9 0
03/11/2013 11 3 2013 2 10 0
03/12/2013 12 3 2013 3 10 0
03/13/2013 13 3 2013 4 10 0
03/14/2013 14 3 2013 5 10 0
03/15/2013 15 3 2013 6 10 0
03/16/2013 16 3 2013 7 10 0
03/17/2013 17 3 2013 1 10 0
03/18/2013 18 3 2013 2 11 0
03/19/2013 19 3 2013 3 11 0
03/20/2013 20 3 2013 4 11 0
03/21/2013 21 3 2013 5 11 0
03/22/2013 22 3 2013 6 11 0
03/23/2013 23 3 2013 7 11 0
03/24/2013 24 3 2013 1 11 0
03/25/2013 25 3 2013 2 12 0
03/26/2013 26 3 2013 3 12 0
03/27/2013 27 3 2013 4 12 0
03/28/2013 28 3 2013 5 12 0
03/29/2013 29 3 2013 6 12 0
03/30/2013 30 3 2013 7 12 0
03/31/2013 31 3 2013 1 12 0
04/01/2013 1 4 2013 2 13 0
04/02/2013 2 4 2013 3 13 0
04/03/2013 3 4 2013 4 13 0
04/04/2013 4 4 2013 5 13 0
04/05/2013 5 4 2013 6 13 0
04/06/2013 6 4 2013 7 13 0
04/07/2013 7 4 2013 1 13 0
04/08/2013 8 4 2013 2 14 0
04/09/2013 9 4 2013 3 14 0
04/10/2013 10 4 2013 4 14 0
04/11/2013 11 4 2013 5 14 0
04/12/2013 12 4 2013 6 14 0
04/13/2013 13 4 2013 7 14 0
04/14/2013 14 4 2013 1 14 0
04/15/2013 15 4 2013 2 15 0
04/16/2013 16 4 2013 3 15 0
04/17/2013 17 4 2013 4 15 0
04/18/2013 18 4 2013 5 15 0
04/19/2013 19 4 2013 6 15 0
04/20/2013 20 4 2013 7 15 0
04/21/2013 21 4 2013 1 15 0
04/22/2013 22 4 2013 2 16 0
04/23/2013 23 4 2013 3 16 0
04/24/2013 24 4 2013 4 16 0
04/25/2013 25 4 2013 5 16 0
04/26/2013 26 4 2013 6 16 0
04/27/2013 27 4 2013 7 16 0
04/28/2013 28 4 2013 1 16 0
04/29/2013 29 4 2013 2 17 0
04/30/2013 30 4 2013 3 17 0
05/01/2013 1 5 2013 4 17 0
05/02/2013 2 5 2013 5 17 0
05/03/2013 3 5 2013 6 17 0
05/04/2013 4 5 2013 7 17 0
05/05/2013 5 5 2013 1 17 0
05/06/2013 6 5 2013 2 18 0
05/07/2013 7 5 2013 3 18 0
05/08/2013 8 5 2013 4 18 0
05/09/2013 9 5 2013 5 18 0
05/10/2013 10 5 2013 6 18 0
05/11/2013 11 5 2013 7 18 0
05/12/2013 12 5 2013 1 18 0
05/13/2013 13 5 2013 2 19 0
05/14/2013 14 5 2013 3 19 0
05/15/2013 15 5 2013 4 19 0
05/16/2013 16 5 2013 5 19 0
05/17/2013 17 5 2013 6 19 0
05/18/2013 18 5 2013 7 19 0
05/19/2013 19 5 2013 1 19 0
05/20/2013 20 5 2013 2 20 0
05/21/2013 21 5 2013 3 20 0
05/22/2013 22 5 2013 4 20 0
05/23/2013 23 5 2013 5 20 0
05/24/2013 24 5 2013 6 20 0
05/25/2013 25 5 2013 7 20 0
05/26/2013 26 5 2013 1 20 0
05/27/2013 27 5 2013 2 21 0
05/28/2013 28 5 2013 3 21 0
05/29/2013 29 5 2013 4 21 0
05/30/2013 30 5 2013 5 21 0
05/31/2013 31 5 2013 6 21 0
06/01/2013 1 6 2013 7 21 0
06/02/2013 2 6 2013 1 21 0
06/03/2013 3 6 2013 2 22 0
06/04/2013 4 6 2013 3 22 0
06/05/2013 5 6 2013 4 22 0
06/06/2013 6 6 2013 5 22 0
06/07/2013 7 6 2013 6 22 0
06/08/2013 8 6 2013 7 22 0
06/09/2013 9 6 2013 1 22 0
06/10/2013 10 6 2013 2 23 0
06/11/2013 11 6 2013 3 23 0
06/12/2013 12 6 2013 4 23 0
06/13/2013 13 6 2013 5 23 0
06/14/2013 14 6 2013 6 23 0
06/15/2013 15 6 2013 7 23 0
06/16/2013 16 6 2013 1 23 0
06/17/2013 17 6 2013 2 24 0
06/18/2013 18 6 2013 3 24 0
06/19/2013 19 6 2013 4 24 0
06/20/2013 20 6 2013 5 24 0
06/21/2013 21 6 2013 6 24 0
06/22/2013 22 6 2013 7 24 0
06/23/2013 23 6 2013 1 24 0
06/24/2013 24 6 2013 2 25 0
06/25/2013 25 6 2013 3 25 0
06/26/2013 26 6 2013 4 25 0
06/27/2013 27 6 2013 5 25 0
06/28/2013 28 6 2013 6 25 0
06/29/2013 29 6 2013 7 25 0
06/30/2013 30 6 2013 1 25 0
07/01/2013 1 7 2013 2 26 0
07/02/2013 2 7 2013 3 26 0
07/03/2013 3 7 2013 4 26 0
07/04/2013 4 7 2013 5 26 0
07/05/2013 5 7 2013 6 26 0
07/06/2013 6 7 2013 7 26 0
07/07/2013 7 7 2013 1 26 0
07/08/2013 8 7 2013 2 27 0
07/09/2013 9 7 2013 3 27 0
07/10/2013 10 7 2013 4 27 0
07/11/2013 11 7 2013 5 27 0
07/12/2013 12 7 2013 6 27 0
07/13/2013 13 7 2013 7 27 0
07/14/2013 14 7 2013 1 27 0
07/15/2013 15 7 2013 2 28 0
07/16/2013 16 7 2013 3 28 0
07/17/2013 17 7 2013 4 28 0
07/18/2013 18 7 2013 5 28 0
07/19/2013 19 7 2013 6 28 0
07/20/2013 20 7 2013 7 28 0
07/21/2013 21 7 2013 1 28 0
07/22/2013 22 7 2013 2 29 0
07/23/2013 23 7 2013 3 29 0
07/24/2013 24 7 2013 4 29 0
07/25/2013 25 7 2013 5 29 0
07/26/2013 26 7 2013 6 29 0
07/27/2013 27 7 2013 7 29 0
07/28/2013 28 7 2013 1 29 0
07/29/2013 29 7 2013 2 30 0
07/30/2013 30 7 2013 3 30 0
07/31/2013 31 7 2013 4 30 0
08/01/2013 1 8 2013 5 30 0
08/02/2013 2 8 2013 6 30 0
08/03/2013 3 8 2013 7 30 0
08/04/2013 4 8 2013 1 30 0
08/05/2013 5 8 2013 2 31 0
08/06/2013 6 8 2013 3 31 0
08/07/2013 7 8 2013 4 31 0
08/08/2013 8 8 2013 5 31 0
08/09/2013 9 8 2013 6 31 0
08/10/2013 10 8 2013 7 31 0
08/11/2013 11 8 2013 1 31 0
08/12/2013 12 8 2013 2 32 0
08/13/2013 13 8 2013 3 32 0
08/14/2013 14 8 2013 4 32 0
08/15/2013 15 8 2013 5 32 0
08/16/2013 16 8 2013 6 32 0
08/17/2013 17 8 2013 7 32 0
08/18/2013 18 8 2013 1 32 0
08/19/2013 19 8 2013 2 33 0
08/20/2013 20 8 2013 3 33 0
08/21/2013 21 8 2013 4 33 0
08/22/2013 22 8 2013 5 33 0
08/23/2013 23 8 2013 6 33 0
08/24/2013 24 8 2013 7 33 0
08/25/2013 25 8 2013 1 33 0
08/26/2013 26 8 2013 2 34 0
08/27/2013 27 8 2013 3 34 0
08/28/2013 28 8 2013 4 34 0
08/29/2013 29 8 2013 5 34 0
08/30/2013 30 8 2013 6 34 0
08/31/2013 31 8 2013 7 34 0
09/01/2013 1 9 2013 1 34 0
09/02/2013 2 9 2013 2 35 0
09/03/2013 3 9 2013 3 35 0
09/04/2013 4 9 2013 4 35 0
09/05/2013 5 9 2013 5 35 0
09/06/2013 6 9 2013 6 35 0
09/07/2013 7 9 2013 7 35 0
09/08/2013 8 9 2013 1 35 0
09/09/2013 9 9 2013 2 36 0
09/10/2013 10 9 2013 3 36 0
09/11/2013 11 9 2013 4 36 0
09/12/2013 12 9 2013 5 36 0
09/13/2013 13 9 2013 6 36 0
09/14/2013 14 9 2013 7 36 0
09/15/2013 15 9 2013 1 36 0
09/16/2013 16 9 2013 2 37 0
09/17/2013 17 9 2013 3 37 0
09/18/2013 18 9 2013 4 37 0
09/19/2013 19 9 2013 5 37 0
09/20/2013 20 9 2013 6 37 0
09/21/2013 21 9 2013 7 37 0
09/22/2013 22 9 2013 1 37 0
09/23/2013 23 9 2013 2 38 0
09/24/2013 24 9 2013 3 38 0
09/25/2013 25 9 2013 4 38 0
09/26/2013 26 9 2013 5 38 0
09/27/2013 27 9 2013 6 38 0
09/28/2013 28 9 2013 7 38 0
09/29/2013 29 9 2013 1 38 0
09/30/2013 30 9 2013 2 39 0
10/01/2013 1 10 2013 3 39 0
10/02/2013 2 10 2013 4 39 0
10/03/2013 3 10 2013 5 39 0
10/04/2013 4 10 2013 6 39 0
10/05/2013 5 10 2013 7 39 0
10/06/2013 6 10 2013 1 39 0
10/07/2013 7 10 2013 2 40 0
10/08/2013 8 10 2013 3 40 0
10/09/2013 9 10 2013 4 40 0
10/10/2013 10 10 2013 5 40 0
10/11/2013 11 10 2013 6 40 0
10/12/2013 12 10 2013 7 40 0
10/13/2013 13 10 2013 1 40 0
10/14/2013 14 10 2013 2 41 0
10/15/2013 15 10 2013 3 41 0
10/16/2013 16 10 2013 4 41 0
10/17/2013 17 10 2013 5 41 0
10/18/2013 18 10 2013 6 41 0
10/19/2013 19 10 2013 7 41 0
10/20/2013 20 10 2013 1 41 0
10/21/2013 21 10 2013 2 42 0
10/22/2013 22 10 2013 3 42 0
10/23/2013 23 10 2013 4 42 0
10/24/2013 24 10 2013 5 42 0
10/25/2013 25 10 2013 6 42 0
10/26/2013 26 10 2013 7 42 0
10/27/2013 27 10 2013 1 42 0
10/28/2013 28 10 2013 2 43 0
10/29/2013 29 10 2013 3 43 0
10/30/2013 30 10 2013 4 43 0
10/31/2013 31 10 2013 5 43 0
11/01/2013 1 11 2013 6 43 0
11/02/2013 2 11 2013 7 43 0
11/03/2013 3 11 2013 1 43 0
11/04/2013 4 11 2013 2 44 0
11/05/2013 5 11 2013 3 44 0
11/06/2013 6 11 2013 4 44 0
11/07/2013 7 11 2013 5 44 0
11/08/2013 8 11 2013 6 44 0
11/09/2013 9 11 2013 7 44 0
11/10/2013 10 11 2013 1 44 0
11/11/2013 11 11 2013 2 45 0
11/12/2013 12 11 2013 3 45 0
11/13/2013 13 11 2013 4 45 0
11/14/2013 14 11 2013 5 45 0
11/15/2013 15 11 2013 6 45 0
11/16/2013 16 11 2013 7 45 0
11/17/2013 17 11 2013 1 45 0
11/18/2013 18 11 2013 2 46 0
11/19/2013 19 11 2013 3 46 0
11/20/2013 20 11 2013 4 46 0
11/21/2013 21 11 2013 5 46 0
11/22/2013 22 11 2013 6 46 0
11/23/2013 23 11 2013 7 46 0
11/24/2013 24 11 2013 1 46 0
11/25/2013 25 11 2013 2 47 0
11/26/2013 26 11 2013 3 47 0
11/27/2013 27 11 2013 4 47 0
11/28/2013 28 11 2013 5 47 0
11/29/2013 29 11 2013 6 47 0
11/30/2013 30 11 2013 7 47 0
12/01/2013 1 12 2013 1 47 0
12/02/2013 2 12 2013 2 48 0
12/03/2013 3 12 2013 3 48 0
12/04/2013 4 12 2013 4 48 0
12/05/2013 5 12 2013 5 48 0
12/06/2013 6 12 2013 6 48 0
12/07/2013 7 12 2013 7 48 0
12/08/2013 8 12 2013 1 48 0
12/09/2013 9 12 2013 2 49 0
12/10/2013 10 12 2013 3 49 0
12/11/2013 11 12 2013 4 49 0
12/12/2013 12 12 2013 5 49 0
12/13/2013 13 12 2013 6 49 0
12/14/2013 14 12 2013 7 49 0
12/15/2013 15 12 2013 1 49 0
12/16/2013 16 12 2013 2 50 0
12/17/2013 17 12 2013 3 50 0
12/18/2013 18 12 2013 4 50 0
12/19/2013 19 12 2013 5 50 0
12/20/2013 20 12 2013 6 50 0
12/21/2013 21 12 2013 7 50 0
12/22/2013 22 12 2013 1 50 0
12/23/2013 23 12 2013 2 51 0
12/24/2013 24 12 2013 3 51 0
12/25/2013 25 12 2013 4 51 0
12/26/2013 26 12 2013 5 51 0
12/27/2013 27 12 2013 6 51 0
12/28/2013 28 12 2013 7 51 0
12/29/2013 29 12 2013 1 51 0
12/30/2013 30 12 2013 2 52 0
12/31/2013 31 12 2013 3 52 0
01/01/2014 1 1 2014 4 52 0
01/02/2014 2 1 2014 5 52 0
01/03/2014 3 1 2014 6 52 0
01/04/2014 4 1 2014 7 52 0
01/05/2014 5 1 2014 1 52 0
01/06/2014 6 1 2014 2 1 0
01/07/2014 7 1 2014 3 1 0
01/08/2014 8 1 2014 4 1 0
01/09/2014 9 1 2014 5 1 0
01/10/2014 10 1 2014 6 1 0
01/11/2014 11 1 2014 7 1 0
01/12/2014 12 1 2014 1 1 0
01/13/2014 13 1 2014 2 2 0
01/14/2014 14 1 2014 3 2 0
01/15/2014 15 1 2014 4 2 0
01/16/2014 16 1 2014 5 2 0
01/17/2014 17 1 2014 6 2 0
01/18/2014 18 1 2014 7 2 0
01/19/2014 19 1 2014 1 2 0
01/20/2014 20 1 2014 2 3 0
01/21/2014 21 1 2014 3 3 0
01/22/2014 22 1 2014 4 3 0
01/23/2014 23 1 2014 5 3 0
01/24/2014 24 1 2014 6 3 0
01/25/2014 25 1 2014 7 3 0
01/26/2014 26 1 2014 1 3 0
01/27/2014 27 1 2014 2 4 0
01/28/2014 28 1 2014 3 4 0
01/29/2014 29 1 2014 4 4 0
01/30/2014 30 1 2014 5 4 0
01/31/2014 31 1 2014 6 4 0
02/01/2014 1 2 2014 7 4 0
02/02/2014 2 2 2014 1 4 0
02/03/2014 3 2 2014 2 5 0
02/04/2014 4 2 2014 3 5 0
02/05/2014 5 2 2014 4 5 0
02/06/2014 6 2 2014 5 5 0
02/07/2014 7 2 2014 6 5 0
02/08/2014 8 2 2014 7 5 0
02/09/2014 9 2 2014 1 5 0
02/10/2014 10 2 2014 2 6 0
02/11/2014 11 2 2014 3 6 0
02/12/2014 12 2 2014 4 6 0
02/13/2014 13 2 2014 5 6 0
02/14/2014 14 2 2014 6 6 0
02/15/2014 15 2 2014 7 6 0
02/16/2014 16 2 2014 1 6 0
02/17/2014 17 2 2014 2 7 0
02/18/2014 18 2 2014 3 7 0
02/19/2014 19 2 2014 4 7 0
02/20/2014 20 2 2014 5 7 0
02/21/2014 21 2 2014 6 7 0
02/22/2014 22 2 2014 7 7 0
02/23/2014 23 2 2014 1 7 0
02/24/2014 24 2 2014 2 8 0
02/25/2014 25 2 2014 3 8 0
02/26/2014 26 2 2014 4 8 0
02/27/2014 27 2 2014 5 8 0
02/28/2014 28 2 2014 6 8 0
03/01/2014 1 3 2014 7 8 0
03/02/2014 2 3 2014 1 8 0
03/03/2014 3 3 2014 2 9 0
03/04/2014 4 3 2014 3 9 0
03/05/2014 5 3 2014 4 9 0
03/06/2014 6 3 2014 5 9 0
03/07/2014 7 3 2014 6 9 0
03/08/2014 8 3 2014 7 9 0
03/09/2014 9 3 2014 1 9 0
03/10/2014 10 3 2014 2 10 0
03/11/2014 11 3 2014 3 10 0
03/12/2014 12 3 2014 4 10 0
03/13/2014 13 3 2014 5 10 0
03/14/2014 14 3 2014 6 10 0
03/15/2014 15 3 2014 7 10 0
03/16/2014 16 3 2014 1 10 0
03/17/2014 17 3 2014 2 11 0
03/18/2014 18 3 2014 3 11 0
03/19/2014 19 3 2014 4 11 0
03/20/2014 20 3 2014 5 11 0
03/21/2014 21 3 2014 6 11 0
03/22/2014 22 3 2014 7 11 0
03/23/2014 23 3 2014 1 11 0
03/24/2014 24 3 2014 2 12 0
03/25/2014 25 3 2014 3 12 0
03/26/2014 26 3 2014 4 12 0
03/27/2014 27 3 2014 5 12 0
03/28/2014 28 3 2014 6 12 0
03/29/2014 29 3 2014 7 12 0
03/30/2014 30 3 2014 1 12 0
03/31/2014 31 3 2014 2 13 0
04/01/2014 1 4 2014 3 13 0
04/02/2014 2 4 2014 4 13 0
04/03/2014 3 4 2014 5 13 0
04/04/2014 4 4 2014 6 13 0
04/05/2014 5 4 2014 7 13 0
04/06/2014 6 4 2014 1 13 0
04/07/2014 7 4 2014 2 14 0
04/08/2014 8 4 2014 3 14 0
04/09/2014 9 4 2014 4 14 0
04/10/2014 10 4 2014 5 14 0
04/11/2014 11 4 2014 6 14 0
04/12/2014 12 4 2014 7 14 0
04/13/2014 13 4 2014 1 14 0
04/14/2014 14 4 2014 2 15 0
04/15/2014 15 4 2014 3 15 0
04/16/2014 16 4 2014 4 15 0
04/17/2014 17 4 2014 5 15 0
04/18/2014 18 4 2014 6 15 0
04/19/2014 19 4 2014 7 15 0
04/20/2014 20 4 2014 1 15 0
04/21/2014 21 4 2014 2 16 0
04/22/2014 22 4 2014 3 16 0
04/23/2014 23 4 2014 4 16 0
04/24/2014 24 4 2014 5 16 0
04/25/2014 25 4 2014 6 16 0
04/26/2014 26 4 2014 7 16 0
04/27/2014 27 4 2014 1 16 0
04/28/2014 28 4 2014 2 17 0
04/29/2014 29 4 2014 3 17 0
04/30/2014 30 4 2014 4 17 0
05/01/2014 1 5 2014 5 17 0
05/02/2014 2 5 2014 6 17 0
05/03/2014 3 5 2014 7 17 0
05/04/2014 4 5 2014 1 17 0
05/05/2014 5 5 2014 2 18 0
05/06/2014 6 5 2014 3 18 0
05/07/2014 7 5 2014 4 18 0
05/08/2014 8 5 2014 5 18 0
05/09/2014 9 5 2014 6 18 0
05/10/2014 10 5 2014 7 18 0
05/11/2014 11 5 2014 1 18 0
05/12/2014 12 5 2014 2 19 0
05/13/2014 13 5 2014 3 19 0
05/14/2014 14 5 2014 4 19 0
05/15/2014 15 5 2014 5 19 0
05/16/2014 16 5 2014 6 19 0
05/17/2014 17 5 2014 7 19 0
05/18/2014 18 5 2014 1 19 0
05/19/2014 19 5 2014 2 20 0
05/20/2014 20 5 2014 3 20 0
05/21/2014 21 5 2014 4 20 0
05/22/2014 22 5 2014 5 20 0
05/23/2014 23 5 2014 6 20 0
05/24/2014 24 5 2014 7 20 0
05/25/2014 25 5 2014 1 20 0
05/26/2014 26 5 2014 2 21 0
05/27/2014 27 5 2014 3 21 0
05/28/2014 28 5 2014 4 21 0
05/29/2014 29 5 2014 5 21 0
05/30/2014 30 5 2014 6 21 0
05/31/2014 31 5 2014 7 21 0
06/01/2014 1 6 2014 1 21 0
06/02/2014 2 6 2014 2 22 0
06/03/2014 3 6 2014 3 22 0
06/04/2014 4 6 2014 4 22 0
06/05/2014 5 6 2014 5 22 0
06/06/2014 6 6 2014 6 22 0
06/07/2014 7 6 2014 7 22 0
06/08/2014 8 6 2014 1 22 0
06/09/2014 9 6 2014 2 23 0
06/10/2014 10 6 2014 3 23 0
06/11/2014 11 6 2014 4 23 0
06/12/2014 12 6 2014 5 23 0
06/13/2014 13 6 2014 6 23 0
06/14/2014 14 6 2014 7 23 0
06/15/2014 15 6 2014 1 23 0
06/16/2014 16 6 2014 2 24 0
06/17/2014 17 6 2014 3 24 0
06/18/2014 18 6 2014 4 24 0
